cell,formula,cached_value
B813,,	50 HDPE X 90 DEG (TRADE WASTE )
C813,,ea
E813,,4
F813,=E813*D813,0
B814,,	BUCKEY TRAP /SILT TRAP
C814,,ea
E814,,100
F814,=E814*D814,0
B815,,IOS TRADE WASTE 
C815,,ea
E815,,80
F815,=E815*D815,0
B817,,STORMWATER DRAINAGE
B818,,Description
A820,,HIDDEN:
B821,,PIPE 600MM - RIBBED
C821,,m
E821,,165.6
F821,=E821*D821,0
B822,,PIPE 450MM - RIBBED
C822,,m
E822,,89.69999999999999
F822,=E822*D822,0
B823,,PIPE 375MM - RIBBED BLACK MAX 
C823,,m
E823,,66.24
F823,=E823*D823,0
B824,,PIPE 300MM - RIBBED BLACK MAX 
C824,,m
E824,,0
F824,=E824*D824,0
B825,,PIPE DWV SN8 PVC S/WELD  375MM
C825,,m
E825,,85.10459999999999
F825,=E825*D825,0
B826,,PIPE DWV SN8 PVC S/WELD  300MM
C826,,m
E826,,84.17999999999999
F826,=E826*D826,0
B827,,PIPE DWV SN4 PVC S/WELD  300MM
C827,,m
E827,,68.77
F827,=E827*D827,0
B828,,PIPE SW H/D PVC S/WELD  300MM
C828,,m
E828,,55.199999999999996
F828,=E828*D828,0
B829,,PIPE DWV SN8 PVC S/WELD  225MM
C829,,m
E829,,55.199999999999996
F829,=E829*D829,0
B830,,PIPE DWV SN4 PVC S/WELD  225MM
C830,,m
E830,,42.779999999999994
F830,=E830*D830,0
B831,,PIPE SW H/D PVC S/WELD  225MM
C831,,m
E831,,32.66
F831,=E831*D831,0
B832,,PIPE DWV SN8 PVC S/WELD  150MM
C832,,m
E832,,19.549999999999997
F832,=E832*D832,0
B833,,PIPE DWV SN4 PVC S/WELD  150MM
C833,,m
E833,,16.099999999999998
F833,=E833*D833,0
B834,,PIPE DWV SN8 PVC S/WELD  150MM - Suspended
C834,,m
E834,,19.549999999999997
F834,=E834*D834,0
B835,,PIPE DWV SN4 PVC S/WELD  150MM
C835,,m
E835,,16.56
F835,=E835*D835,0
B836,,PIPE DWV SN8 PVC S/WELD  100MM
C836,,m
E836,=(2415.3/(83*6))*1.38,6.6930000000000005
F836,=E836*D836,0
B837,,PIPE DWV SN4 PVC S/WELD  100MM
C837,,m
E837,,6.8999999999999995
F837,=E837*D837,0
B838,,PIPE DWV SN8 PVC S/WELD  50MM
C838,,m
E838,=(2415.3/(83*6))*1.38,6.6930000000000005
F838,=E838*D838,0
E839,,0
F839,=E839*D839,0
B840,,DWV Grade Option
E840,,0
F840,=E840*D840,0
C841,,ea
E841,,0
F841,=E841*D841,0
B842,,600*225 Ribbed Saddle
C842,,ea
E842,,676.1999999999999
F842,=E842*D842,0
B843,,600*45Deg RIBBED Bend
C843,,ea
E843,,896.9999999999999
F843,=E843*D843,0
B844,,600*450 Ribbed Reducer
C844,,ea
E844,,1517.9999999999998
F844,=E844*D844,0
B845,,450*375 Ribbed*PVC Reducer
C845,,ea
E845,,634.8
F845,=E845*D845,0
B846,,450 45 Deg ribbed Bend
C846,,ea
E846,,800.4
F846,=E846*D846,0
B847,,450 * 225 Ribbed Saddle
C847,,ea
E847,,441.59999999999997
F847,=E847*D847,0
B848,,375mm X 45Deg Junction
C848,,ea
E848,,579.5999999999999
F848,=E848*D848,0
B849,,375X300X45D PVC JUNCTION
C849,,ea
E849,,776.0981999999999
F849,=E849*D849,0
B850,,375X225X45D PVC JUNCTION
C850,,ea
E850,,777.4781999999999
F850,=E850*D850,0
B851,,375MM X 300MM Reducer
C851,,ea
E851,,524.4
F851,=E851*D851,0
B852,,375MM X 225MM Reducer
C852,,ea
E852,,496.79999999999995
F852,=E852*D852,0
B853,,375MM X 90Deg Bend
C853,,ea
E853,,745.1999999999999
F853,=E853*D853,0
B854,,375MM X 45Deg Bend
C854,,ea
E854,,621
F854,=E854*D854,0
B855,,300MM * 45D PVC JUNCTION
C855,,ea
E855,,496.79999999999995
F855,=E855*D855,0
B856,,300X225X45D PVC JUNCTION
C856,,ea
E856,,441.59999999999997
F856,=E856*D856,0
B857,,300MM X 225MM Reducer
C857,,ea
E857,,262.2
F857,=E857*D857,0
B858,,300MM X 90Deg Bend
C858,,ea
E858,,345
F858,=E858*D858,0
B859,,300MM X 45Deg Bend
C859,,ea
E859,,262.2
F859,=E859*D859,0
B860,,300MM X 150 Junction
C860,,ea
E860,,455.4
F860,=E860*D860,0
B861,,225MM * 45D PVC JUNCTION
C861,,ea
E861,,117.645
F861,=E861*D861,0
B862,,225X150X45D PVC JUNCTION
C862,,ea
E862,,289.79999999999995
F862,=E862*D862,0
B863,,225MM X 90Deg Bend
C863,,ea
E863,,85.55999999999999
F863,=E863*D863,0
B864,,225MM X 45Deg Bend
C864,,ea
E864,,84.17999999999999
F864,=E864*D864,0
B865,,225MM X 150MM Reducer
C865,,ea
E865,,62.099999999999994
F865,=E865*D865,0
B866,,150 PVC DWV 45Deg Junct
C866,,ea
E866,,24.839999999999996
F866,=E866*D866,0
B867,,150MM X 90Deg Bend
C867,,ea
E867,,22.08
F867,=E867*D867,0
B868,,150MM X 45Deg Bend
C868,,ea
E868,,16.56
F868,=E868*D868,0
B869,,150X100X45D PVC JUNCTION
C869,,ea
E869,,22.08
F869,=E869*D869,0
B870,,PVC PIPE REDUCER 150X 100 mm
C870,,ea
E870,,22.08
F870,=E870*D870,0
B871,,100MM * 45D PVC JUNCTION 
C871,,ea
E871,,6.486
F871,=E871*D871,0
B872,,100X50 X45D PVC JUNCTION
C872,,ea
E872,,22.08
F872,=E872*D872,0
B873,,PVC PIPE REDUCER 100X 50 mm
C873,,ea
E873,,22.08
F873,=E873*D873,0
B874,,100MM X 90Deg Bend
C874,,ea
E874,,16.56
F874,=E874*D874,0
B875,,100MM X 45Deg Bend
C875,,ea
E875,,16.56
F875,=E875*D875,0
B876,,50 PVC X 45D PVC JUNCTION
C876,,ea
E876,,19.32
F876,=E876*D876,0
B877,,50MM X 90Deg  PVC Bend
C877,,ea
E877,,0.8969999999999999
F877,=E877*D877,0
B878,,50MM X 45Deg  PVC Bend
C878,,ea
E878,,0.8969999999999999
F878,=E878*D878,0
E879,,0
F879,=E879*D879,0
E880,,0
F880,=E880*D880,0
B881,,150mm PVC 10mm nut hanging clip
C881,,ea
E881,,2.622
F881,=E881*D881,0
B882,,10mm Zinc Threaded Rod
C882,,m
E882,,2.76
F882,=E882*D882,0
B883,,Glue - Blue - 4Ltr
C883,,ea
E883,,36.431999999999995
F883,=E883*D883,0
B884,,Primer - Red - 4Ltr
C884,,ea
E884,,31.74
F884,=E884*D884,0
E885,,0
F885,=E885*D885,0
B886,,SW_RRJ (RIBBED) Fittings
E886,,0
F886,=E886*D886,0
E887,,0
F887,=E887*D887,0
B888,,375MM X 45Deg  Bend
C888,,ea
E888,,362.1396
F888,=E888*D888,0
B889,,DN 375 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C889,,ea
E889,,827.9999999999999
F889,=E889*D889,0
B890,,DN375 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C890,,ea
E890,,552
F890,=E890*D890,0
E891,,0
F891,=E891*D891,0
B892,,DN 300 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C892,,ea
E892,,690
F892,=E892*D892,0
B893,,DN300 BLACK MAX 45 DEG BEND 
C893,,ea
E893,,413.99999999999994
F893,=E893*D893,0
B894,,DN300 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C894,,ea
E894,,413.99999999999994
F894,=E894*D894,0
B895,,DN300 BLACK MAX 45 DEG BEND 
C895,,ea
E895,,413.99999999999994
F895,=E895*D895,0
B896,,SW IOS 
C896,,ea
E896,,80
F896,=E896*D896,0
B897,,SWGP 1 300 x300 x450 
C897,,ea
E897,=89.62+37.92,127.54
F897,=E897*D897,0
B898,,SWGP 2 600x600 x600 
C898,,ea
E898,=228+147,375
F898,=E898*D898,0
B899,,SWGP 4  450x450x600
C899,,ea
E899,=166+84,250
F899,=E899*D899,0
B900,,BTGP FOX ENVIRONMENTAL PT600/100
C900,,ea
E900,,1500
F900,=E900*D900,0
B901,,150mm Cap 
C901,,ea
E901,,20.7
F901,=E901*D901,0
B902,,	150mm expansion coupler
C902,,ea
E902,,110.39999999999999
F902,=E902*D902,0
B903,,	450X450 GRATED SW GULLY
C903,,ea
E903,,180
F903,=E903*D903,0
B906,,FITOFF
B908,,Fit-Off Material; Ground & First Floor -
C908,,ea
E908,,180
F908,=E908*D908,0
B909,,Fit-Off Material; Ground & First Floor -
C909,,ea
E909,,0
F909,=E909*D909,0
C913,,SUB TOTALS
F914,=SUM(F15:F913),8534.32
E917,,Contingency
F917,,1.18
E918,,Deliveries
F918,,0
C920,,TOTALS
F921,=F914*F917+F918,10070.497599999999
B927,,Excavation/Quarry/Misc/ Takeoff.
C928,,Qty
D928,,Unit
B929,,Avrg Trench = .900D*.450W
C929,=C933,0
D929,,m
B930,,L/M Of Asphalt Reinstate
C930,,0
D930,,m
B931,,M2 Of Asphalt Reinstate
C931,,0
D931,,m2
B932,,L/M Of CBR Reinstate
C932,,0
D932,,m
B933,,L/M of Inground Pipe (Average Depth)
C933,=SUM(D169:D173)+SUM(D361:D371)+D724+D737+D739+SUM(D821:D838),0
D933,,m
B934,,L/M of Inground Pipe (Deeper Than Average Depth)
D934,,m
B935,,Avergage of trtenches 'Shared'…. Shared trench Factor
C935,,0.1
D935,,m
B936,,SEWER / SW / TW - InGrnd
D936,,m
E936,=C936/(C933+C934),#DIV/0!
B937,,WAT / FIRE - InGrnd
D937,,m
E937,=C937/(C933+C934),#DIV/0!
B938,,SPK - InGrnd
D938,,m
E938,=C938/(C933+C934),#DIV/0!
C941,,D
D941,,W
E941,,L
F941,,Spoil/Compact Factor;
G941,,Shared Trench Factor
H941,,Total m3 - EXCAVATED
I941,,"Total M3 - Bed, Pipe, Cover reduction"
J941,,Total M3 - Backfill Req (Less Bed&Pipe)
K941,,Total M3 - Spoil - REMOVE
L941,,TCS Load - Haulage & dump rate only
B942,=B933,L/M of Inground Pipe (Average Depth)
C942,,0.95
D942,,0.6
E942,=C933,0
F942,,1.3
G942,=C935,0.1
H942,=(C942*D942*E942)*F942-(C942*D942*E942*G942),0
B943,=B934,L/M of Inground Pipe (Deeper Than Average Depth)
C943,,1.1
D943,,0.5
E943,=C934,0
F943,,1.3
G943,,0
H943,=(C943*D943*E943)*F943,0
B944,,"L/M of Bed, Pipe, Cover material reduction (Average Depth)"
C944,,0.35
D944,=D942,0.6
E944,=E942,0
F944,,0
G944,=C935,0.1
I944,=(C944*D944*E944)-(C944*D944*E944*G944),0
B945,,"L/M of Bed, Pipe, Cover material reduction (Deeper Than Average Depth)"
C945,,0.2
D945,=D943,0.5
E945,=E943,0
F945,,0
G945,=G943,0
I945,=(C945*D945*E945)-(C945*D945*E945*G945),0
B946,,L/M of BACKFILL required (Average Depth)
C946,=C942,0.95
D946,=D942,0.6
E946,=E942,0
F946,,1.3
G946,=C935,0.1
J946,=(C946*D946*E946*F946)-(C946*D946*E946*G946)-I944,0
B947,,L/M of BACKFILL required (Deeper Than Average Depth)
C947,=C943,1.1
D947,=D943,0.5
E947,=E943,0
F947,,1.3
G947,=G943,0
J947,=(C947*D947*E947*F947)-(C947*D947*E947*G947)-I945,0
K948,,QTY
L948,,Rate
M948,,Total
H949,=SUM(H942:H948),0
I949,=SUM(I942:I948),0
J949,=SUM(J942:J948),0
K949,=H949-J949,0
L949,,15
M949,=K949*L949,0
B955,,Thrust Block Concrete
C955,,m3/TB
D955,,Qty
E955,,Total m3
F955,,Contingency
G955,,Total m3
H955,,Total Cost
C956,,0.1
E956,=D956*C956,0
F956,,1.1
G956,=E956*F956,0
H956,=G956*E981,0
B959,,Quarry & Concrete Product
M960,,1.4
B961,,Description
C961,,Unit/LM
D961,,Unit
E961,,Rate
F961,,Rate/LM
I961,,QTY
J961,,Shared Trench Factor
K961,,Total Req.
L961,,Total
M961,,Contingency
N961,,TOTAL
O961,,Drainage Use
P961,,Fire/WAT Use
Q961,,SPK Use
B962,,5-7mm Stone
C962,,0.203
D962,,Ton
E962,=E974,62
F962,=E962*C962,12.586
I962,=C962*(C933+C934),0
J962,=C935,0.1
K962,=I962-(I962*J962),0
L962,=K962*E962,0
M962,=(L962*M960)-L962,0
N962,=L962*M960,0
O962,=N962*E936,#DIV/0!
B963,,5-7mm Stone
C963,,0.14
D963,,m3
E963,=E974,62
F963,=(E963*C963)*1.95,16.926000000000002
B964,,10-12mm Stone
C964,,0.45
D964,,Ton
E964,=E975,62
F964,=E964*C964,27.900000000000002
I964,,0
L964,=I964*E964,0
N964,=L964*$L$297,0
B965,,80-110mm Stone
C965,,0
D965,,Ton
E965,=E976,25
F965,=E965*C965,0
I965,,0
L965,=I965*E965,0
N965,=L965*$L$297,0
B966,,Medium River / Bed Sand
C966,,0.225
D966,,Ton
E966,=E977,62
F966,=E966*C966,13.950000000000001
I966,=C966*(C933+C934),0
J966,=C935,0.1
K966,=I966-(I966*J966),0
L966,=K966*E966,0
M966,=(L966*M960)-L966,0
N966,=L966*M960,0
P966,=N966*E937,#DIV/0!
Q966,=N966*E938,#DIV/0!
B967,,Medium River / Bed Sand
C967,,0.14
D967,,m3
E967,=E977,62
F967,=(E967*C967)*1.5,13.020000000000003
B968,,CBR15 Road Base
C968,,0.36
D968,,Ton
E968,=F978,27
F968,=E968*C968,9.719999999999999
I968,=C932*C968,0
L968,=I968*E968,0
N968,=L968*$L$297,0
B969,,CBR45
C969,,0.36
D969,,Ton
E969,=F979,30
F969,=E969*C969,10.799999999999999
I969,=C969*C932,0
L969,=I969*E969,0
N969,=L969*$L$297,0
B970,,LEANMIX
C970,,0.3
D970,,m3
E970,=N980,0
F970,=E970*C970,0
I970,=C970*C930,0
L970,=E970*I970,0
N970,=L970*$L$297,0
E972,,TCS
F972,,Q2
B973,,Description
D973,,Unit
E973,,Rate
F973,,Rate
B974,,5-7mm Stone
D974,,T
E974,,62
F974,,31
B975,,10-12mm Stone
D975,,T
E975,,62
F975,,39
B976,,80-110mm Stone
D976,,T
E976,,25
F976,,29
B977,,Medium River / Bed Sand
D977,,T
E977,,62
F977,,26
B978,,CBR15 Road Base
D978,,T
E978,,48
F978,,27
B979,,CBR45
D979,,T
E979,,50
F979,,30
B980,,LEANMIX_20mm-12:1
D980,,M3
E980,,168
F980,,0
B981,,Concrete_25/20/80
D981,,M3
E981,,153
F981,,0
