cell,formula,cached_value
F800,=E800*D800,0
B801,,600*450 Ribbed Reducer
C801,,ea
E801,,1517.9999999999998
F801,=E801*D801,0
B802,,450*375 Ribbed*PVC Reducer
C802,,ea
E802,,634.8
F802,=E802*D802,0
B803,,450 45 Deg ribbed Bend
C803,,ea
E803,,800.4
F803,=E803*D803,0
B804,,450 * 225 Ribbed Saddle
C804,,ea
E804,,441.59999999999997
F804,=E804*D804,0
B805,,375mm X 45Deg Junction
C805,,ea
E805,,579.5999999999999
F805,=E805*D805,0
B806,,375X300X45D PVC JUNCTION
C806,,ea
E806,,776.0981999999999
F806,=E806*D806,0
B807,,375X225X45D PVC JUNCTION
C807,,ea
E807,,777.4781999999999
F807,=E807*D807,0
B808,,375MM X 300MM Reducer
C808,,ea
E808,,524.4
F808,=E808*D808,0
B809,,375MM X 225MM Reducer
C809,,ea
E809,,496.79999999999995
F809,=E809*D809,0
B810,,375MM X 90Deg Bend
C810,,ea
E810,,745.1999999999999
F810,=E810*D810,0
B811,,375MM X 45Deg Bend
C811,,ea
E811,,621
F811,=E811*D811,0
B812,,300MM * 45D PVC JUNCTION
C812,,ea
E812,,496.79999999999995
F812,=E812*D812,0
B813,,300X225X45D PVC JUNCTION
C813,,ea
E813,,441.59999999999997
F813,=E813*D813,0
B814,,300MM X 225MM Reducer
C814,,ea
E814,,262.2
F814,=E814*D814,0
B815,,300MM X 90Deg Bend
C815,,ea
E815,,345
F815,=E815*D815,0
B816,,300MM X 45Deg Bend
C816,,ea
E816,,262.2
F816,=E816*D816,0
B817,,300MM X 150 Junction
C817,,ea
E817,,455.4
F817,=E817*D817,0
B818,,225MM * 45D PVC JUNCTION
C818,,ea
E818,,117.645
F818,=E818*D818,0
B819,,225X150X45D PVC JUNCTION
C819,,ea
E819,,289.79999999999995
F819,=E819*D819,0
B820,,225MM X 90Deg Bend
C820,,ea
D820,,10
E820,,85.55999999999999
F820,=E820*D820,855.5999999999999
B821,,225MM X 45Deg Bend
C821,,ea
E821,,84.17999999999999
F821,=E821*D821,0
B822,,225MM X 150MM Reducer
C822,,ea
E822,,62.099999999999994
F822,=E822*D822,0
B823,,150 PVC DWV 45Deg Junct
C823,,ea
E823,,24.839999999999996
F823,=E823*D823,0
B824,,150MM X 90Deg Bend
C824,,ea
E824,,22.08
F824,=E824*D824,0
B825,,150MM X 45Deg Bend
C825,,ea
E825,,16.56
F825,=E825*D825,0
B826,,150X100X45D PVC JUNCTION
C826,,ea
E826,,22.08
F826,=E826*D826,0
B827,,PVC PIPE REDUCER 150X 100 mm
C827,,ea
E827,,22.08
F827,=E827*D827,0
B828,,100MM * 45D PVC JUNCTION 
C828,,ea
E828,,6.486
F828,=E828*D828,0
B829,,100X50 X45D PVC JUNCTION
C829,,ea
E829,,22.08
F829,=E829*D829,0
B830,,PVC PIPE REDUCER 100X 50 mm
C830,,ea
E830,,22.08
F830,=E830*D830,0
B831,,100MM X 90Deg Bend
C831,,ea
E831,,16.56
F831,=E831*D831,0
B832,,100MM X 45Deg Bend
C832,,ea
E832,,16.56
F832,=E832*D832,0
B833,,50 PVC X 45D PVC JUNCTION
C833,,ea
E833,,19.32
F833,=E833*D833,0
B834,,50MM X 90Deg  PVC Bend
C834,,ea
E834,,0.8969999999999999
F834,=E834*D834,0
B835,,50MM X 45Deg  PVC Bend
C835,,ea
E835,,0.8969999999999999
F835,=E835*D835,0
E836,,0
F836,=E836*D836,0
E837,,0
F837,=E837*D837,0
B838,,150mm PVC 10mm nut hanging clip
C838,,ea
E838,,2.622
F838,=E838*D838,0
B839,,10mm Zinc Threaded Rod
C839,,m
E839,,2.76
F839,=E839*D839,0
B840,,Glue - Blue - 4Ltr
C840,,ea
E840,,36.431999999999995
F840,=E840*D840,0
B841,,Primer - Red - 4Ltr
C841,,ea
E841,,31.74
F841,=E841*D841,0
E842,,0
F842,=E842*D842,0
B843,,SW_RRJ (RIBBED) Fittings
E843,,0
F843,=E843*D843,0
E844,,0
F844,=E844*D844,0
B845,,375MM X 45Deg  Bend
C845,,ea
E845,,362.1396
F845,=E845*D845,0
B846,,DN 375 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C846,,ea
E846,,827.9999999999999
F846,=E846*D846,0
B847,,DN375 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C847,,ea
E847,,552
F847,=E847*D847,0
E848,,0
F848,=E848*D848,0
B849,,DN 300 X DN150 45 DEG BLACKMAX REDUCING JUNCTION (PVC FAB)
C849,,ea
E849,,690
F849,=E849*D849,0
B850,,DN300 BLACK MAX 45 DEG BEND 
C850,,ea
E850,,413.99999999999994
F850,=E850*D850,0
B851,,DN300 x dn225 BlackMax® Reducing Adaptor FF RRJ x DWV SWJ (PVC Fab)
C851,,ea
E851,,413.99999999999994
F851,=E851*D851,0
B852,,DN300 BLACK MAX 45 DEG BEND 
C852,,ea
E852,,413.99999999999994
F852,=E852*D852,0
C853,,ea
E853,,0
F853,=E853*D853,0
B854,,150mm Cap 
C854,,ea
E854,,20.7
F854,=E854*D854,0
B855,,	150mm expansion coupler
C855,,ea
E855,,110.39999999999999
F855,=E855*D855,0
B856,,	450X450 GRATED SW GULLY
C856,,ea
E856,,180
F856,=E856*D856,0
B859,,FITOFF
B861,,Fit-Off Material; Ground & First Floor -
C861,,ea
E861,,180
F861,=E861*D861,0
B862,,Fit-Off Material; Ground & First Floor -
C862,,ea
E862,,0
F862,=E862*D862,0
C866,,SUB TOTALS
F867,=SUM(F15:F866),97212.25622
E870,,Contingency
F870,,1.18
E871,,Deliveries
F871,,5000
C873,,TOTALS
F874,=F867*F870+F871,119710.4623396
B880,,Excavation/Quarry/Misc/ Takeoff.
C881,,Qty
D881,,Unit
B882,,Avrg Trench = .900D*.450W
C882,=C886,929
D882,,m
B883,,L/M Of Asphalt Reinstate
C883,,0
D883,,m
B884,,M2 Of Asphalt Reinstate
C884,,0
D884,,m2
B885,,L/M Of CBR Reinstate
C885,,0
D885,,m
B886,,L/M of Inground Pipe (Average Depth)
C886,=D173+D349+D353+D360+D361+D705+D706+D771,929
D886,,m
B887,,L/M of Inground Pipe (Deeper Than Average Depth)
D887,,m
B888,,Avergage of trtenches 'Shared'…. Shared trench Factor
C888,,0.1
D888,,m
B889,,SEWER / SW / TW - InGrnd
D889,,m
E889,=C889/(C886+C887),0
B890,,WAT / FIRE - InGrnd
D890,,m
E890,=C890/(C886+C887),0
B891,,SPK - InGrnd
D891,,m
E891,=C891/(C886+C887),0
C894,,D
D894,,W
E894,,L
F894,,Spoil/Compact Factor;
G894,,Shared Trench Factor
H894,,Total m3 - EXCAVATED
I894,,"Total M3 - Bed, Pipe, Cover reduction"
J894,,Total M3 - Backfill Req (Less Bed&Pipe)
K894,,Total M3 - Spoil - REMOVE
L894,,TCS Load - Haulage & dump rate only
B895,=B886,L/M of Inground Pipe (Average Depth)
C895,,0.95
D895,,0.6
E895,=C886,929
F895,,1.3
G895,=C888,0.1
H895,=(C895*D895*E895)*F895-(C895*D895*E895*G895),635.436
B896,=B887,L/M of Inground Pipe (Deeper Than Average Depth)
C896,,1.1
D896,,0.5
E896,=C887,0
F896,,1.3
G896,,0
H896,=(C896*D896*E896)*F896,0
B897,,"L/M of Bed, Pipe, Cover material reduction (Average Depth)"
C897,,0.35
D897,=D895,0.6
E897,=E895,929
F897,,0
G897,=C888,0.1
I897,=(C897*D897*E897)-(C897*D897*E897*G897),175.58100000000002
B898,,"L/M of Bed, Pipe, Cover material reduction (Deeper Than Average Depth)"
C898,,0.2
D898,=D896,0.5
E898,=E896,0
F898,,0
G898,=G896,0
I898,=(C898*D898*E898)-(C898*D898*E898*G898),0
B899,,L/M of BACKFILL required (Average Depth)
C899,=C895,0.95
D899,=D895,0.6
E899,=E895,929
F899,,1.3
G899,=C888,0.1
J899,=(C899*D899*E899*F899)-(C899*D899*E899*G899)-I897,459.855
B900,,L/M of BACKFILL required (Deeper Than Average Depth)
C900,=C896,1.1
D900,=D896,0.5
E900,=E896,0
F900,,1.3
G900,=G896,0
J900,=(C900*D900*E900*F900)-(C900*D900*E900*G900)-I898,0
K901,,QTY
L901,,Rate
M901,,Total
H902,=SUM(H895:H901),635.436
I902,=SUM(I895:I901),175.58100000000002
J902,=SUM(J895:J901),459.855
K902,=H902-J902,175.58100000000002
L902,,15
M902,=K902*L902,2633.715
B908,,Thrust Block Concrete
C908,,m3/TB
D908,,Qty
E908,,Total m3
F908,,Contingency
G908,,Total m3
H908,,Total Cost
C909,,0.1
E909,=D909*C909,0
F909,,1.1
G909,=E909*F909,0
H909,=G909*E934,0
B912,,Quarry & Concrete Product
M913,,1.4
B914,,Description
C914,,Unit/LM
D914,,Unit
E914,,Rate
F914,,Rate/LM
I914,,QTY
J914,,Shared Trench Factor
K914,,Total Req.
L914,,Total
M914,,Contingency
N914,,TOTAL
O914,,Drainage Use
P914,,Fire/WAT Use
Q914,,SPK Use
B915,,5-7mm Stone
C915,,0.203
D915,,Ton
E915,=E927,62
F915,=E915*C915,12.586
I915,=C915*(C886+C887),188.58700000000002
J915,=C888,0.1
K915,=I915-(I915*J915),169.72830000000002
L915,=K915*E915,10523.154600000002
M915,=(L915*M913)-L915,4209.261839999999
N915,=L915*M913,14732.41644
O915,=N915*E889,0
B916,,5-7mm Stone
C916,,0.14
D916,,m3
E916,=E927,62
F916,=(E916*C916)*1.95,16.926000000000002
B917,,10-12mm Stone
C917,,0.45
D917,,Ton
E917,=E928,62
F917,=E917*C917,27.900000000000002
I917,,0
L917,=I917*E917,0
N917,=L917*$L$290,0
B918,,80-110mm Stone
C918,,0
D918,,Ton
E918,=E929,25
F918,=E918*C918,0
I918,,0
L918,=I918*E918,0
N918,=L918*$L$290,0
B919,,Medium River / Bed Sand
C919,,0.225
D919,,Ton
E919,=E930,62
F919,=E919*C919,13.950000000000001
I919,=C919*(C886+C887),209.025
J919,=C888,0.1
K919,=I919-(I919*J919),188.1225
L919,=K919*E919,11663.595
M919,=(L919*M913)-L919,4665.437999999998
N919,=L919*M913,16329.032999999998
P919,=N919*E890,0
Q919,=N919*E891,0
B920,,Medium River / Bed Sand
C920,,0.14
D920,,m3
E920,=E930,62
F920,=(E920*C920)*1.5,13.020000000000003
B921,,CBR15 Road Base
C921,,0.36
D921,,Ton
E921,=F931,27
F921,=E921*C921,9.719999999999999
I921,=C885*C921,0
L921,=I921*E921,0
N921,=L921*$L$290,0
B922,,CBR45
C922,,0.36
D922,,Ton
E922,=F932,30
F922,=E922*C922,10.799999999999999
I922,=C922*C885,0
L922,=I922*E922,0
N922,=L922*$L$290,0
B923,,LEANMIX
C923,,0.3
D923,,m3
E923,=N933,0
F923,=E923*C923,0
I923,=C923*C883,0
L923,=E923*I923,0
N923,=L923*$L$290,0
E925,,TCS
F925,,Q2
B926,,Description
D926,,Unit
E926,,Rate
F926,,Rate
B927,,5-7mm Stone
D927,,T
E927,,62
F927,,31
B928,,10-12mm Stone
D928,,T
E928,,62
F928,,39
B929,,80-110mm Stone
D929,,T
E929,,25
F929,,29
B930,,Medium River / Bed Sand
D930,,T
E930,,62
F930,,26
B931,,CBR15 Road Base
D931,,T
E931,,48
F931,,27
B932,,CBR45
D932,,T
E932,,50
F932,,30
B933,,LEANMIX_20mm-12:1
D933,,M3
E933,,168
F933,,0
B934,,Concrete_25/20/80
D934,,M3
E934,,153
F934,,0
